DAY,VOLUME_USD
2022-06-14 00:00:00.000,40679799.55
2022-06-15 00:00:00.000,47216488.65
2022-06-16 00:00:00.000,24311354.46
2022-06-17 00:00:00.000,17088614.43
2022-06-18 00:00:00.000,27610998.02
2022-06-19 00:00:00.000,20789038.01
2022-06-20 00:00:00.000,20450115.69
2022-06-21 00:00:00.000,19967111.9
2022-06-22 00:00:00.000,15564606.26
2022-06-23 00:00:00.000,14901505.73
2022-06-24 00:00:00.000,14775859.31
2022-06-25 00:00:00.000,12998658.5
2022-06-26 00:00:00.000,12131804.22
2022-06-27 00:00:00.000,13032285.61
2022-06-28 00:00:00.000,12539962.78
2022-06-29 00:00:00.000,12469910.16
2022-06-30 00:00:00.000,16319431.6
2022-07-01 00:00:00.000,19098014.31
2022-07-02 00:00:00.000,6293082.84
2022-07-03 00:00:00.000,6058917.36
2022-07-04 00:00:00.000,10049727.68
2022-07-05 00:00:00.000,11904642.19
2022-07-06 00:00:00.000,14675675.07
2022-07-07 00:00:00.000,14787296.61
2022-07-08 00:00:00.000,19578281.7
2022-07-09 00:00:00.000,13928775.06
2022-07-10 00:00:00.000,13995666.06
2022-07-11 00:00:00.000,16569873.31
2022-07-12 00:00:00.000,12094862.23
2022-07-13 00:00:00.000,25546918.15
2022-07-14 00:00:00.000,21084660.35
2022-07-15 00:00:00.000,26526336.84
2022-07-16 00:00:00.000,17843351.6
2022-07-17 00:00:00.000,27264691.24
2022-07-18 00:00:00.000,34622440.53
2022-07-19 00:00:00.000,32683105.24
2022-07-20 00:00:00.000,33358062.45
2022-07-21 00:00:00.000,21376402.21
2022-07-22 00:00:00.000,18183128.83
2022-07-23 00:00:00.000,15282632.9
2022-07-24 00:00:00.000,22968225.01
2022-07-25 00:00:00.000,23709343.33
2022-07-26 00:00:00.000,24724743.93
2022-07-27 00:00:00.000,25073995.78
2022-07-28 00:00:00.000,29885240.87
2022-07-29 00:00:00.000,28910680.14
2022-07-30 00:00:00.000,28986807.06
2022-07-31 00:00:00.000,27297009.4
2022-08-01 00:00:00.000,29032011.42
2022-08-02 00:00:00.000,34554294.1
2022-08-03 00:00:00.000,29645624.64
2022-08-04 00:00:00.000,24575399.7
2022-08-05 00:00:00.000,30603868.24
2022-08-06 00:00:00.000,29073269.11
2022-08-07 00:00:00.000,27392132.82
2022-08-08 00:00:00.000,40655814.04
2022-08-09 00:00:00.000,44359319.13
2022-08-10 00:00:00.000,58526809.32
2022-08-11 00:00:00.000,59919482.45
2022-08-12 00:00:00.000,31993126.64
2022-08-13 00:00:00.000,42010549.12
2022-08-14 00:00:00.000,36167253.63
2022-08-15 00:00:00.000,42339435.23
2022-08-16 00:00:00.000,34857519.83
2022-08-17 00:00:00.000,41343900.13
2022-08-18 00:00:00.000,22373380.11
2022-08-19 00:00:00.000,52564859.31
2022-08-20 00:00:00.000,24490012.98
2022-08-21 00:00:00.000,20345954.07
2022-08-22 00:00:00.000,33778090.7
2022-08-23 00:00:00.000,43206437.3
2022-08-24 00:00:00.000,28934137.64
2022-08-25 00:00:00.000,23594004.76
2022-08-26 00:00:00.000,47494343.96
2022-08-27 00:00:00.000,24710176.79
2022-08-28 00:00:00.000,28817765.9
2022-08-29 00:00:00.000,24218783.07
2022-08-30 00:00:00.000,39866541.24
2022-08-31 00:00:00.000,43922399.02
2022-09-01 00:00:00.000,39889983.15
2022-09-02 00:00:00.000,32062332.66
2022-09-03 00:00:00.000,16540176.24
2022-09-04 00:00:00.000,23313293.66
2022-09-05 00:00:00.000,44417337.11
2022-09-06 00:00:00.000,84930383.61
2022-09-07 00:00:00.000,77690344.12
2022-09-08 00:00:00.000,44701981.61
2022-09-09 00:00:00.000,45249091.02
2022-09-10 00:00:00.000,28566913.78
2022-09-11 00:00:00.000,24015448.85
2022-09-12 00:00:00.000,41306272.71
2022-09-13 00:00:00.000,73299462.74
2022-09-14 00:00:00.000,35906128.52
2022-09-15 00:00:00.000,70312193.13
2022-09-16 00:00:00.000,41867892.33
2022-09-17 00:00:00.000,18881659.87
2022-09-18 00:00:00.000,50239818.94
2022-09-19 00:00:00.000,46653364.48
2022-09-20 00:00:00.000,35684550.11
2022-09-21 00:00:00.000,69282145.66
2022-09-22 00:00:00.000,36416830.13
2022-09-23 00:00:00.000,49057581.76
2022-09-24 00:00:00.000,18674256.63
2022-09-25 00:00:00.000,22165910.33
2022-09-26 00:00:00.000,31050355.67
2022-09-27 00:00:00.000,39040247.17
2022-09-28 00:00:00.000,43571530.1
2022-09-29 00:00:00.000,33430233.78
2022-09-30 00:00:00.000,47582139.13
2022-10-01 00:00:00.000,17628756.22
2022-10-02 00:00:00.000,21997918.78
2022-10-03 00:00:00.000,23683809.81
2022-10-04 00:00:00.000,28198931.75
2022-10-05 00:00:00.000,105361350.57
2022-10-06 00:00:00.000,44736267.24
2022-10-07 00:00:00.000,39104635.05
2022-10-08 00:00:00.000,19480016.91
2022-10-09 00:00:00.000,18350420.59
2022-10-10 00:00:00.000,32705631.23
2022-10-11 00:00:00.000,34093284.94
2022-10-12 00:00:00.000,24690160.1
2022-10-13 00:00:00.000,56416293.96
2022-10-14 00:00:00.000,39545406.93
2022-10-15 00:00:00.000,14177519.16
2022-10-16 00:00:00.000,17241901.3
2022-10-17 00:00:00.000,23479583.89
2022-10-18 00:00:00.000,30164076.15
2022-10-19 00:00:00.000,28872542.07
2022-10-20 00:00:00.000,29635323.27
2022-10-21 00:00:00.000,32023625.21
2022-10-22 00:00:00.000,12921755.14
2022-10-23 00:00:00.000,23795757.5
2022-10-24 00:00:00.000,36965163.91
2022-10-25 00:00:00.000,63553715.78
2022-10-26 00:00:00.000,79180052.22
2022-10-27 00:00:00.000,100421504.28
2022-10-28 00:00:00.000,75325552.88
2022-10-29 00:00:00.000,81606029.62
2022-10-30 00:00:00.000,52518066.55
2022-10-31 00:00:00.000,82564974.92
2022-11-01 00:00:00.000,66113773.41
2022-11-02 00:00:00.000,107999802.6
2022-11-03 00:00:00.000,53806142.14
2022-11-04 00:00:00.000,80112824.03
2022-11-05 00:00:00.000,47037848.23
2022-11-06 00:00:00.000,48680218.43
2022-11-07 00:00:00.000,68197407.43
2022-11-08 00:00:00.000,262616292.93
2022-11-09 00:00:00.000,215987326.83
2022-11-10 00:00:00.000,156804131.9
2022-11-11 00:00:00.000,112836451.33
2022-11-12 00:00:00.000,56594003.78
2022-11-13 00:00:00.000,65727364.79
2022-11-14 00:00:00.000,74933060.24
2022-11-15 00:00:00.000,59377419.42
2022-11-16 00:00:00.000,52846789.28
2022-11-17 00:00:00.000,35362957.2
2022-11-18 00:00:00.000,31722935.64
2022-11-19 00:00:00.000,21675701.64
2022-11-20 00:00:00.000,47486186.8
2022-11-21 00:00:00.000,78232248.45
2022-11-22 00:00:00.000,60448419.95
2022-11-23 00:00:00.000,39806988.68
2022-11-24 00:00:00.000,40459541.68
2022-11-25 00:00:00.000,33391526.72
2022-11-26 00:00:00.000,36453112.32
2022-11-27 00:00:00.000,25607681.68
2022-11-28 00:00:00.000,35069918.88
2022-11-29 00:00:00.000,35720478.15
2022-11-30 00:00:00.000,59707250.12
2022-12-01 00:00:00.000,49183932.81
2022-12-02 00:00:00.000,52058905.83
2022-12-03 00:00:00.000,43490915.94
2022-12-04 00:00:00.000,32312379.53
2022-12-05 00:00:00.000,44266125.26
2022-12-06 00:00:00.000,28298639.59
2022-12-07 00:00:00.000,52379787.25
2022-12-08 00:00:00.000,41187376.4
2022-12-09 00:00:00.000,37084169.41
2022-12-10 00:00:00.000,41240288.97
2022-12-11 00:00:00.000,27246979.91
2022-12-12 00:00:00.000,71182335.73
2022-12-13 00:00:00.000,97699852.71
2022-12-14 00:00:00.000,56996182.68
2022-12-15 00:00:00.000,35122523.24
2022-12-16 00:00:00.000,68462321.6
2022-12-17 00:00:00.000,28778642.12
2022-12-18 00:00:00.000,25916747.43
2022-12-19 00:00:00.000,41554072.99
2022-12-20 00:00:00.000,45338390.63
2022-12-21 00:00:00.000,22654003.25
2022-12-22 00:00:00.000,33555883.51
2022-12-23 00:00:00.000,24750146.64
2022-12-24 00:00:00.000,9537017.11
2022-12-25 00:00:00.000,21258484.56
2022-12-26 00:00:00.000,16405039.37
2022-12-27 00:00:00.000,23196514.16
2022-12-28 00:00:00.000,31156619.98
2022-12-29 00:00:00.000,20770977.2
